Product Name,Prices,Reviews
Apple iPhone 14 Plus (256 GB) - Midnight,"74,900",4.3 out of 5 stars
"OnePlus 11 5G (Eternal Green, 8GB RAM, 128GB Storage)","71,999",4.6 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","1,77,999",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","79,900",4.6 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","59,900",4.4 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","1,69,999",4.4 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","1,10,999",4.5 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","49,900",4.6 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","79,900",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","1,19,999",4.5 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","1,69,999",4.6 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","49,900",4.3 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"74,899",4.7 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","74,900",4.3 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"94,900",4.5 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","1,39,900",4.6 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","64,900",4.5 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","1,27,999",4.4 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","62,999",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","54,900",4.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","64,900",4.3 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","62,999",4.5 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","74,900",4.6 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","71,999",4.5 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","1,77,999",4.6 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","79,900",4.4 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","59,900",4.4 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","1,69,999",4.5 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"1,10,999",4.6 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","49,900",4.5 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"1,47,899",4.5 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","49,900",4.6 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","1,69,999",4.3 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","49,900",4.7 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","40,999",4.3 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","74,899",4.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","74,900",4.3 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","94,900",4.6 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","1,39,900",4.5 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","54,900",4.4 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","88,900",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","56,999",4.5 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","71,999",4.3 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","1,27,999",4.6 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"74,900",4.5 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","71,999",4.6 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"1,77,999",4.4 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","79,900",4.4 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","59,900",4.5 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","1,69,999",4.6 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","1,10,999",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","49,900",4.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","79,900",4.6 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","1,19,999",4.3 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","1,69,999",4.7 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","49,900",4.3 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","40,999",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","74,899",4.3 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","74,900",4.6 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","94,900",4.5 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"1,39,900",4.4 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","54,900",4.5 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"62,999",4.3 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","54,900",4.5 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","64,900",4.6 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","62,999",4.3 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","74,900",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","71,999",4.6 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","1,77,999",4.4 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","79,900",4.4 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","59,900",4.5 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","1,69,999",4.6 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","1,10,999",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","49,900",4.5 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","1,47,899",4.6 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","49,900",4.3 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"1,69,999",4.7 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","49,900",4.3 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"40,999",4.5 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","74,899",4.3 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","74,900",4.5 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","94,900",4.4 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","1,39,900",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","54,900",4.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","88,900",4.3 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","56,999",4.5 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","14,990",4.6 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","11,690",4.4 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","8,899",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","13,999",4.4 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","12,990",4.4 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","11,490",4.5 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"14,990",4.6 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","11,690",4.5 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"8,899",4.5 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","13,999",4.6 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","12,990",4.3 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","11,490",4.6 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","14,990",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","11,690",4.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","8,899",4.3 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","13,999",4.6 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","12,990",4.5 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","11,490",4.4 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","14,990",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","11,690",4.5 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","8,899",4.3 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","13,999",4.6 out of 5 stars
"Tecno POP 7 Pro (Uyuni Blue, 3GB RAM,64GB Storage) | Type C Port | 12MP Dual Camera | Up to 6GB RAM with Memory Fusion","12,990",4.3 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"11,490",4.5 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","14,990",4.6 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"11,690",4.4 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","8,899",4.4 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","13,999",4.5 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","12,990",4.6 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","11,490",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","14,990",4.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","11,690",4.6 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","8,899",4.3 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","13,999",4.7 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","12,990",4.3 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","11,490",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","14,990",4.3 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","11,690",4.6 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","8,899",4.5 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"7,299",4.4 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","13,999",4.5 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"12,990",4.5 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","11,490",4.3 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","14,990",4.6 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","11,690",4.4 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","8,899",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","13,999",4.4 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","12,990",4.4 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","11,490",4.5 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","14,990",4.6 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","11,690",4.5 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","8,899",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","13,999",4.6 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","12,990",4.3 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","11,490",4.6 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"14,990",4.5 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","11,690",4.5 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"8,899",4.3 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","13,999",4.5 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","12,990",4.4 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","11,490",4.5 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","14,990",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","11,690",4.3 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","8,899",4.5 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","13,999",4.6 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","12,990",4.3 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","11,490",4.5 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","14,990",4.6 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","11,690",4.4 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","8,899",4.4 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","13,999",4.5 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"12,990",4.6 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","11,490",4.5 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"14,990",4.5 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","11,690",4.6 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","8,899",4.3 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","13,999",4.7 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","12,990",4.3 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","11,490",4.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","14,990",4.3 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","11,690",4.6 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","8,899",4.5 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","7,299",4.4 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","13,999",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","12,990",4.5 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","11,490",4.3 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","14,990",4.6 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"11,690",4.3 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","8,899",4.4 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"13,999",4.5 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","12,990",4.4 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","11,490",4.4 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","14,990",4.5 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","11,690",4.6 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","8,899",4.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","13,999",4.5 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","12,990",4.6 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","11,490",4.3 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","14,990",4.6 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","11,690",4.5 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","8,899",4.5 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","13,999",4.3 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","12,990",4.6 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"11,490",4.5 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","14,990",4.4 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"11,690",4.5 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","8,899",4.5 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","13,999",4.3 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","12,990",4.6 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","11,490",4.3 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","14,990",4.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","11,690",4.6 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","8,899",4.4 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","13,999",4.4 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","12,990",4.5 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","11,490",4.6 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","14,990",4.5 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","11,690",4.5 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","8,899",4.6 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"13,999",4.3 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","12,990",4.7 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"11,490",4.3 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","14,990",4.5 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","11,690",4.3 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","8,899",4.6 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","13,999",4.5 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","12,990",4.4 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","11,490",4.5 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","14,990",4.5 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","11,690",4.3 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","8,899",4.6 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","13,999",4.3 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","12,990",4 out of 5 stars.
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","11,490",4 out of 5 stars.
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","14,990",3.4 out of 5 stars
"Tecno POP 7 Pro (Uyuni Blue, 3GB RAM,64GB Storage) | Type C Port | 12MP Dual Camera | Up to 6GB RAM with Memory Fusion","11,690",4.0 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"8,899",3.8 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","13,999",3.7 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"12,990",3.8 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","11,490",3.5 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","14,990",3.9 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","11,690",3.9 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","8,899",3.1 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","13,999",3.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","12,990",4.2 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","11,490",3.2 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","14,990",4.2 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","11,690",4.0 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","8,899",2.9 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","13,999",4.0 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","12,990",4 out of 5 stars.
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","11,490",4 out of 5 stars.
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"14,990",3.4 out of 5 stars
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","11,690",4.0 out of 5 stars
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"8,899",3.8 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","13,999",3.7 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","12,990",3.8 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","11,490",3.5 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","14,990",3.9 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","11,690",3.9 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","8,899",3.1 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","13,999",3.5 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","12,990",4.2 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","11,490",3.2 out of 5 stars
"Motorola g31 (Baby Blue, 64 GB) (4 GB RAM)","14,990",4.2 out of 5 stars
"Motorola E32 (4GB, 64GB) (Eco Black)","11,690",4.0 out of 5 stars
"Motorola e32s (Misty Silver, 3GB RAM 32GB Storage)","8,899",2.9 out of 5 stars
"Motorola e32s (Slate Gray, 4GB RAM 64GB Storage)","13,999",4.0 out of 5 stars
Motorola G10 Power (64 GB) (4 GB RAM) (Aurora Grey),"12,990",4 out of 5 stars.
"Motorola Edge 30 (8GB, 128GB) (Aurora Green)","11,490",4 out of 5 stars.
MOTOROLA G10 Power (64 GB) (4 GB RAM) (Breeze Blue),"14,990",3.4 out of 5 stars
"(Renewed) MOTOROLA G51 5G (Bright Silver, 4GB RAM 64GB Storage)","11,690",4.0 out of 5 stars
"(Renewed) Motorola One Power XT1942-2 (Black, 4GB RAM, 64GB Storage)","8,899",3.8 out of 5 stars
"Motorola G9 (Forest Green, 64 GB) (4 GB RAM)","13,999",3.7 out of 5 stars
"Motorola G62 5G (8GB, 128GB) (Midnight Gray)","12,990",3.8 out of 5 stars
"Motorola G51 5G (Bright Silver, 4GB RAM 64GB Storage)","11,490",3.5 out of 5 stars
"Motorola G40 Fusion (Dynamic Gray, 6 GB RAM, 128GB Storage)","14,990",3.9 out of 5 stars
"Motorola g42 (Atlantic Green, 64 GB) (4 GB RAM)","11,690",3.9 out of 5 stars
"Motorola g31 (Meteorite Grey, 128 GB) (6 GB RAM)","8,899",3.1 out of 5 stars
"Motorola G62 5G (6GB, 128GB) (Midnight Gray)","13,999",3.5 out of 5 stars
